Estudiante_ID,Edad,Horas_de_estudio,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias,Genero,Comuna
19319,18,19,98,98,34,masculino,San Pedro
19320,21,34,42,63,96,femenino,San Pedro
19321,19,15,58,14,90,femenino,San Pedro
19322,20,33,78,7,82,femenino,San Pedro
19323,25,7,35,15,69,prefiero no decirlo,Lota
19324,25,18,54,93,45,prefiero no decirlo,Coronel
19325,19,29,1,32,84,prefiero no decirlo,Coronel
19326,18,27,73,73,77,prefiero no decirlo,Concepción
19327,19,35,34,70,10,prefiero no decirlo,Lota
19328,20,8,1,10,100,masculino,Hualpén
19329,20,18,8,92,66,masculino,Arauco
19330,23,23,93,80,75,masculino,Arauco
19331,24,5,91,44,29,masculino,Coronel
19332,21,26,37,8,39,masculino,Concepción
19333,23,15,79,65,79,prefiero no decirlo,San Pedro
19334,20,15,53,61,55,prefiero no decirlo,Penco
19335,25,37,57,86,9,prefiero no decirlo,Coronel
19336,21,18,92,69,40,femenino,Arauco
19337,22,7,68,11,77,femenino,Tomé
19338,19,32,53,50,32,prefiero no decirlo,Hualpén
19339,19,20,57,86,1,prefiero no decirlo,Arauco
19340,24,5,68,22,40,masculino,San Pedro
19341,22,25,94,77,74,masculino,Hualpén
19342,18,6,94,68,70,prefiero no decirlo,Lota
19343,20,30,21,38,82,masculino,San Pedro
19344,21,23,75,7,17,femenino,Tomé
19345,25,31,96,100,24,prefiero no decirlo,Lota
19346,21,16,38,95,45,femenino,Tomé
19347,19,36,31,60,61,prefiero no decirlo,Concepción
19348,25,14,73,44,2,femenino,San Pedro
19349,23,15,93,19,33,masculino,Lota
19350,25,32,67,48,25,masculino,Penco
19351,22,37,86,56,37,femenino,Concepción
19352,20,20,23,81,25,femenino,Hualpén
19353,20,20,58,29,22,femenino,Tomé
19354,22,27,46,81,87,femenino,Arauco
19355,23,22,98,37,37,masculino,Tomé
19356,24,7,84,79,82,prefiero no decirlo,Arauco
19357,19,16,3,46,20,prefiero no decirlo,Lota
19358,21,11,52,32,74,masculino,Lota
19359,21,21,26,19,93,prefiero no decirlo,Hualpén
19360,23,5,24,93,70,masculino,Tomé
19361,20,15,12,76,54,femenino,San Pedro
19362,20,33,23,94,22,masculino,Concepción
19363,21,31,40,22,72,prefiero no decirlo,San Pedro
19364,19,24,81,50,63,femenino,Arauco
19365,18,19,22,51,67,prefiero no decirlo,Arauco
19366,22,24,6,58,29,prefiero no decirlo,Tomé
19367,24,18,85,30,100,masculino,Lota
19368,24,39,45,95,22,prefiero no decirlo,Arauco
19369,25,5,7,31,11,masculino,Arauco
19370,25,39,51,71,83,femenino,Concepción
19371,22,7,34,60,51,masculino,Hualpén
19372,21,26,78,59,67,femenino,Arauco
19373,20,31,58,92,19,prefiero no decirlo,Tomé
19374,19,20,7,15,59,masculino,Hualpén
19375,22,29,15,90,95,prefiero no decirlo,Concepción
19376,23,25,50,78,41,masculino,San Pedro
19377,19,25,80,99,58,prefiero no decirlo,Tomé
19378,19,16,35,14,68,masculino,Concepción
19379,21,5,100,94,15,prefiero no decirlo,Tomé
19380,19,35,96,73,87,prefiero no decirlo,Penco
19381,25,19,85,89,52,masculino,San Pedro
19382,24,31,40,52,97,prefiero no decirlo,Arauco
19383,18,11,46,99,70,prefiero no decirlo,Coronel
19384,21,8,4,49,98,prefiero no decirlo,Penco
19385,21,7,94,22,24,femenino,Lota
19386,22,24,44,52,38,femenino,Arauco
19387,20,36,5,18,65,femenino,Coronel
19388,19,7,8,45,7,femenino,Lota
19389,19,10,6,27,34,prefiero no decirlo,Concepción
19390,22,11,59,59,80,masculino,Concepción
19391,24,12,24,69,63,prefiero no decirlo,Penco
19392,24,24,8,79,49,femenino,Coronel
19393,24,28,16,53,30,femenino,Tomé
19394,22,30,63,62,51,femenino,Arauco
19395,21,37,31,98,63,masculino,Hualpén
19396,20,16,78,6,100,prefiero no decirlo,Hualpén
19397,24,17,72,71,53,masculino,San Pedro
19398,24,36,20,33,37,masculino,Hualpén
19399,22,23,57,1,8,masculino,Hualpén
19400,20,11,93,92,11,masculino,Hualpén
19401,22,8,37,70,16,prefiero no decirlo,Arauco
19402,21,36,51,50,52,masculino,San Pedro
19403,18,9,11,2,17,prefiero no decirlo,Hualpén
19404,24,9,56,85,20,prefiero no decirlo,Hualpén
19405,18,25,40,18,59,masculino,Arauco
19406,19,19,75,40,51,prefiero no decirlo,San Pedro
19407,24,5,10,55,31,masculino,Hualpén
19408,19,26,73,42,66,masculino,San Pedro
19409,22,19,53,73,41,masculino,Arauco
19410,18,6,46,6,55,femenino,Penco
19411,19,24,75,12,55,femenino,Coronel
19412,20,38,75,49,24,prefiero no decirlo,Lota
19413,21,35,10,15,2,prefiero no decirlo,Concepción
19414,18,11,45,75,7,prefiero no decirlo,Hualpén
19415,21,17,52,60,15,femenino,Arauco
19416,25,25,77,79,77,femenino,Hualpén
19417,23,29,61,98,12,femenino,San Pedro
19418,21,34,64,88,85,prefiero no decirlo,Concepción
19419,24,23,82,76,24,prefiero no decirlo,Lota
19420,21,19,28,70,7,prefiero no decirlo,Concepción
19421,22,27,80,75,34,prefiero no decirlo,Penco
19422,20,29,58,13,99,masculino,Arauco
19423,22,35,51,91,39,masculino,Hualpén
19424,23,34,75,27,91,masculino,Hualpén
19425,19,23,3,71,37,prefiero no decirlo,Concepción
19426,23,18,83,29,39,femenino,Hualpén
19427,25,11,94,9,86,femenino,Hualpén
19428,24,28,81,20,94,masculino,Hualpén
19429,25,29,3,19,63,femenino,Lota
19430,21,25,54,20,75,femenino,Arauco
19431,22,27,22,21,63,masculino,Tomé
19432,18,13,94,7,83,masculino,Hualpén
19433,21,14,37,28,94,femenino,Hualpén
19434,22,7,56,16,65,prefiero no decirlo,Coronel
19435,19,34,90,90,65,masculino,Lota
19436,24,18,59,97,18,prefiero no decirlo,San Pedro
19437,22,11,19,53,45,prefiero no decirlo,Penco
19438,24,10,84,80,69,masculino,Hualpén
19439,21,23,87,40,83,prefiero no decirlo,San Pedro
19440,23,19,76,39,13,femenino,Tomé
19441,18,38,23,74,39,masculino,Arauco
19442,23,33,58,63,96,femenino,Arauco
19443,25,21,19,3,3,masculino,Hualpén
19444,19,27,24,96,53,masculino,Hualpén
19445,24,38,86,47,30,prefiero no decirlo,Arauco
19446,18,37,3,72,80,femenino,Tomé
19447,20,14,62,79,57,femenino,Hualpén
19448,25,32,45,13,22,masculino,Concepción
19449,19,32,76,94,15,masculino,Penco
19450,21,25,28,79,100,femenino,Concepción
19451,23,19,85,70,4,masculino,San Pedro
19452,22,28,40,95,58,masculino,San Pedro
19453,18,8,82,50,18,femenino,Hualpén
19454,22,37,84,50,76,prefiero no decirlo,Penco
19455,19,35,83,38,32,masculino,Arauco
19456,18,6,56,89,59,femenino,Arauco
19457,24,28,63,18,22,femenino,Coronel
19458,18,17,63,63,76,masculino,Lota
19459,22,25,72,1,81,masculino,Lota
19460,24,18,100,81,87,femenino,Lota
19461,22,29,57,63,94,prefiero no decirlo,San Pedro
19462,22,25,28,27,88,prefiero no decirlo,Penco
19463,25,34,8,9,74,prefiero no decirlo,Arauco
19464,25,8,25,66,54,prefiero no decirlo,Tomé
19465,20,34,83,64,38,prefiero no decirlo,Arauco
19466,20,31,70,23,3,prefiero no decirlo,San Pedro
19467,24,34,42,67,4,prefiero no decirlo,Tomé
19468,24,15,79,86,55,prefiero no decirlo,Lota
19469,18,24,46,44,86,femenino,Concepción
19470,21,36,61,55,17,prefiero no decirlo,Concepción
19471,23,36,37,88,10,masculino,Coronel
19472,23,24,46,13,13,masculino,Lota
19473,22,39,49,73,73,prefiero no decirlo,Hualpén
19474,19,14,70,15,74,femenino,Lota
19475,23,36,24,31,37,prefiero no decirlo,Penco
19476,21,20,78,97,40,prefiero no decirlo,Arauco
19477,24,38,20,72,58,femenino,San Pedro
19478,25,9,78,27,24,masculino,Hualpén
19479,23,8,8,39,54,femenino,Arauco
19480,18,6,45,15,37,prefiero no decirlo,Concepción
19481,25,6,43,19,60,prefiero no decirlo,Concepción
19482,22,37,80,76,63,femenino,Concepción
19483,25,5,34,91,84,prefiero no decirlo,Lota
19484,20,25,4,41,33,masculino,Tomé
19485,21,6,13,99,19,femenino,Coronel
19486,21,18,24,39,62,prefiero no decirlo,Concepción
19487,19,13,59,29,70,femenino,Penco
19488,23,13,62,31,54,prefiero no decirlo,San Pedro
19489,24,22,97,40,34,femenino,Penco
19490,18,25,65,47,74,femenino,Arauco
19491,25,36,35,3,30,prefiero no decirlo,Tomé
19492,19,8,21,81,13,masculino,Hualpén
19493,20,16,97,81,15,femenino,Penco
19494,22,12,3,12,98,femenino,Lota
19495,18,15,5,92,93,prefiero no decirlo,Lota
19496,21,32,78,41,33,masculino,Penco
19497,20,35,69,63,33,prefiero no decirlo,Penco
19498,22,28,90,98,41,masculino,Lota
19499,22,16,80,86,43,masculino,Concepción
19500,21,6,24,12,8,femenino,Penco
19501,22,34,73,24,14,prefiero no decirlo,San Pedro
19502,21,12,44,86,38,masculino,Tomé
19503,19,27,2,6,15,prefiero no decirlo,Penco
19504,21,21,10,39,77,prefiero no decirlo,Tomé
19505,25,11,42,87,60,femenino,Penco
19506,23,26,95,29,9,masculino,Lota
19507,21,36,9,24,54,femenino,Coronel
19508,24,33,11,85,38,prefiero no decirlo,Penco
19509,20,35,36,13,33,masculino,Hualpén
19510,24,33,57,87,15,masculino,Lota
19511,18,39,84,79,77,prefiero no decirlo,Arauco
19512,24,11,45,72,35,prefiero no decirlo,Coronel
19513,19,13,95,86,2,prefiero no decirlo,Arauco
19514,24,36,40,44,93,masculino,San Pedro
19515,21,20,51,3,5,prefiero no decirlo,San Pedro
19516,23,7,30,10,49,prefiero no decirlo,Coronel
19517,24,34,73,77,83,femenino,Penco
19518,24,34,42,63,77,prefiero no decirlo,Lota
19519,23,31,1,76,16,femenino,Concepción
19520,24,36,20,83,75,femenino,Coronel
19521,24,12,15,55,56,femenino,Tomé
19522,25,8,83,6,33,prefiero no decirlo,Tomé
19523,18,38,27,82,43,prefiero no decirlo,Coronel
19524,25,17,86,35,86,masculino,Coronel
19525,20,7,64,59,13,femenino,Penco
19526,22,9,76,33,12,femenino,San Pedro
19527,18,22,83,19,43,prefiero no decirlo,Coronel
19528,24,24,81,76,63,prefiero no decirlo,Coronel
19529,24,31,67,12,41,femenino,Arauco
19530,24,28,72,45,26,prefiero no decirlo,Penco
19531,21,14,14,48,22,prefiero no decirlo,Coronel
19532,19,33,72,37,33,masculino,Tomé
19533,24,20,50,22,2,femenino,Lota
19534,20,29,5,67,18,femenino,Coronel
19535,19,27,10,63,8,prefiero no decirlo,Arauco
19536,22,22,81,64,39,prefiero no decirlo,Arauco
19537,19,9,31,24,7,masculino,Hualpén
19538,22,33,1,92,8,femenino,Hualpén
19539,23,17,13,54,87,masculino,Lota
19540,22,33,91,100,96,prefiero no decirlo,Arauco
19541,24,15,80,74,3,prefiero no decirlo,Tomé
19542,22,14,26,61,3,prefiero no decirlo,Lota
19543,19,38,44,73,43,masculino,Arauco
19544,18,22,41,16,65,femenino,Tomé
19545,23,29,17,97,77,femenino,Arauco
19546,18,38,2,26,21,masculino,Tomé
19547,19,28,73,10,85,femenino,San Pedro
19548,25,13,42,83,5,prefiero no decirlo,Penco
19549,25,14,92,5,92,masculino,Tomé
19550,21,19,19,72,13,prefiero no decirlo,Tomé
19551,23,35,22,33,25,prefiero no decirlo,Coronel
19552,25,30,79,13,41,masculino,Lota
19553,18,29,5,46,65,masculino,Hualpén
19554,22,36,37,1,87,prefiero no decirlo,Tomé
19555,18,12,19,66,74,femenino,Coronel
19556,23,9,12,28,73,femenino,Lota
19557,25,27,56,21,21,femenino,Concepción
19558,21,24,56,62,60,masculino,Arauco
19559,25,37,14,44,10,femenino,Coronel
19560,19,37,13,22,64,prefiero no decirlo,Hualpén
19561,21,26,91,16,80,prefiero no decirlo,Coronel
19562,25,24,19,77,72,prefiero no decirlo,San Pedro
19563,23,39,4,7,90,prefiero no decirlo,Arauco
19564,20,9,68,48,31,femenino,Arauco
19565,18,21,34,48,50,femenino,Hualpén
19566,21,36,84,62,18,femenino,Hualpén
19567,20,10,94,79,35,femenino,San Pedro
19568,23,14,63,93,27,prefiero no decirlo,Concepción
19569,25,5,48,16,62,prefiero no decirlo,Coronel
19570,18,36,12,62,70,masculino,Arauco
19571,20,28,43,97,24,prefiero no decirlo,Tomé
19572,23,27,61,22,69,masculino,Penco
19573,19,18,82,76,59,prefiero no decirlo,Lota
19574,23,5,60,72,42,femenino,Arauco
19575,21,28,40,95,73,femenino,Hualpén
19576,20,7,13,15,23,prefiero no decirlo,Lota
19577,21,7,40,65,22,prefiero no decirlo,Coronel
19578,22,37,77,2,85,masculino,Coronel
19579,23,14,63,22,79,femenino,Arauco
19580,24,11,59,2,33,prefiero no decirlo,Tomé
19581,23,38,9,25,59,femenino,Coronel
19582,24,29,7,41,97,masculino,Coronel
19583,25,17,31,36,74,masculino,Concepción
19584,19,22,60,39,51,masculino,Tomé
19585,18,28,53,90,100,masculino,Tomé
19586,18,27,88,34,62,masculino,Lota
19587,22,31,18,17,7,femenino,Coronel
19588,18,25,60,81,4,femenino,San Pedro
19589,24,8,25,90,18,prefiero no decirlo,Concepción
19590,25,9,15,44,79,prefiero no decirlo,Lota
19591,18,32,65,76,5,femenino,Concepción
19592,22,33,26,79,22,femenino,Concepción
19593,24,37,66,49,75,masculino,Concepción
19594,21,8,63,38,45,prefiero no decirlo,San Pedro
19595,24,17,73,84,21,prefiero no decirlo,Coronel
19596,20,10,71,9,50,femenino,San Pedro
19597,25,20,66,16,47,prefiero no decirlo,Hualpén
19598,25,5,44,34,26,prefiero no decirlo,Penco
19599,19,11,74,2,25,masculino,Arauco
19600,25,37,33,52,58,prefiero no decirlo,San Pedro
19601,21,26,21,67,73,masculino,Tomé
19602,24,17,49,39,73,masculino,Arauco
19603,24,27,65,24,77,prefiero no decirlo,Hualpén
19604,20,23,47,57,43,prefiero no decirlo,Hualpén
19605,24,18,23,77,29,prefiero no decirlo,Tomé
19606,25,27,87,11,81,masculino,Penco
19607,19,20,25,63,82,femenino,Lota
19608,19,13,100,84,41,prefiero no decirlo,San Pedro
19609,22,16,97,12,100,femenino,Concepción
19610,25,23,42,51,62,prefiero no decirlo,Coronel
19611,20,35,25,9,74,prefiero no decirlo,Penco
19612,18,6,3,18,69,prefiero no decirlo,Lota
19613,24,38,46,35,48,femenino,Arauco
19614,21,37,30,10,98,prefiero no decirlo,Coronel
19615,19,21,71,61,59,masculino,Hualpén
19616,18,30,89,70,85,femenino,Tomé
19617,19,29,80,75,86,masculino,Hualpén
19618,19,37,64,40,77,prefiero no decirlo,Penco
19619,19,19,92,24,77,prefiero no decirlo,Coronel
19620,21,31,98,45,58,masculino,Tomé
19621,23,20,12,2,7,femenino,San Pedro
19622,25,39,41,75,32,prefiero no decirlo,San Pedro
19623,18,8,9,84,4,prefiero no decirlo,Tomé
19624,25,37,98,18,3,masculino,Concepción
19625,23,17,80,55,89,femenino,San Pedro
19626,23,19,52,49,75,prefiero no decirlo,Penco
19627,25,25,10,92,76,prefiero no decirlo,Hualpén
19628,23,17,33,8,55,femenino,Hualpén
19629,20,38,60,31,53,masculino,Lota
19630,25,33,23,94,44,femenino,Hualpén
19631,23,22,34,24,70,prefiero no decirlo,San Pedro
19632,20,35,20,88,75,prefiero no decirlo,Lota
19633,24,34,95,24,98,prefiero no decirlo,Coronel
19634,22,7,98,8,47,prefiero no decirlo,Tomé
19635,20,31,25,61,18,femenino,Penco
19636,20,30,94,22,50,prefiero no decirlo,Penco
19637,18,33,90,78,14,masculino,Tomé
19638,19,36,84,42,19,prefiero no decirlo,Tomé
19639,19,25,3,90,26,femenino,Concepción
19640,22,37,79,80,14,femenino,Coronel
19641,19,26,42,74,50,masculino,Lota
19642,22,15,13,54,92,masculino,San Pedro
19643,18,32,74,87,13,femenino,Tomé
19644,19,31,74,13,64,femenino,Hualpén
19645,18,13,89,75,35,prefiero no decirlo,Lota
19646,24,10,12,80,14,prefiero no decirlo,Tomé
19647,23,22,29,25,52,femenino,Tomé
19648,24,34,71,69,48,masculino,Coronel
19649,23,29,70,80,62,prefiero no decirlo,Arauco
19650,22,32,33,60,84,masculino,Concepción
19651,18,22,47,2,61,prefiero no decirlo,Concepción
19652,18,10,27,35,99,femenino,San Pedro
19653,21,38,65,72,98,masculino,Concepción
19654,21,10,60,79,85,prefiero no decirlo,Tomé
19655,23,22,81,26,22,femenino,Tomé
19656,20,34,92,44,74,femenino,Coronel
19657,19,32,60,17,47,masculino,Arauco
19658,19,9,100,8,19,femenino,Coronel
19659,21,9,86,59,23,masculino,Tomé
19660,23,23,69,30,83,masculino,San Pedro
19661,24,25,49,38,100,masculino,Hualpén
19662,24,8,78,5,24,femenino,San Pedro
19663,20,24,98,79,52,femenino,San Pedro
19664,19,16,71,29,11,prefiero no decirlo,Coronel
19665,21,32,80,78,68,masculino,Penco
19666,25,24,32,52,99,prefiero no decirlo,Tomé
19667,25,27,75,42,79,masculino,Coronel
19668,18,34,85,8,52,femenino,Tomé
19669,22,32,21,52,42,femenino,Lota
19670,19,6,22,67,45,prefiero no decirlo,San Pedro
19671,22,6,8,92,29,masculino,Coronel
19672,20,33,4,88,40,femenino,Lota
19673,18,10,6,87,22,prefiero no decirlo,Lota
19674,19,25,60,56,75,prefiero no decirlo,Coronel
19675,21,5,4,24,71,prefiero no decirlo,Arauco
19676,24,8,50,98,66,femenino,Arauco
19677,19,16,95,62,14,masculino,Lota
19678,25,9,45,66,30,masculino,San Pedro
19679,25,16,97,14,39,femenino,Tomé
19680,20,24,56,99,41,masculino,Hualpén
19681,23,38,75,99,77,femenino,Tomé
19682,20,17,31,74,30,masculino,San Pedro
19683,24,38,100,23,28,masculino,Concepción
19684,21,16,96,83,9,femenino,Tomé
19685,23,38,34,20,79,prefiero no decirlo,Lota
19686,18,29,61,82,34,femenino,Hualpén
19687,25,37,67,15,89,prefiero no decirlo,Arauco
19688,21,11,52,90,38,prefiero no decirlo,Coronel
19689,23,39,52,88,50,masculino,Tomé
19690,22,27,44,4,63,prefiero no decirlo,Hualpén
19691,21,12,31,5,29,masculino,Hualpén
19692,18,23,54,96,13,prefiero no decirlo,Arauco
19693,22,17,56,28,88,femenino,Hualpén
19694,18,9,48,54,95,prefiero no decirlo,Arauco
19695,21,10,7,3,5,femenino,Penco
19696,19,21,95,60,64,prefiero no decirlo,Penco
19697,19,31,97,55,43,prefiero no decirlo,Lota
19698,25,29,74,38,3,femenino,Hualpén
19699,25,36,21,67,54,femenino,Arauco
19700,22,32,96,12,53,prefiero no decirlo,Concepción
19701,24,34,17,37,62,prefiero no decirlo,Penco
19702,23,15,95,47,20,femenino,San Pedro
19703,21,27,50,18,3,femenino,Penco
19704,20,27,21,72,83,femenino,Penco
19705,23,5,73,22,71,femenino,San Pedro
19706,20,6,82,27,82,femenino,Tomé
19707,22,13,78,58,81,masculino,Penco
19708,24,36,54,77,50,masculino,San Pedro
19709,19,30,47,20,92,prefiero no decirlo,San Pedro
19710,25,13,13,75,100,prefiero no decirlo,Penco
19711,23,39,29,52,15,femenino,Tomé
19712,19,27,67,10,11,masculino,Hualpén
19713,18,23,82,80,71,femenino,Arauco
19714,25,8,45,52,57,femenino,Penco
19715,19,9,67,73,27,femenino,Penco
19716,18,9,88,30,27,masculino,Lota
19717,20,38,38,41,45,prefiero no decirlo,Lota
19718,22,15,18,87,94,prefiero no decirlo,Lota
19719,24,7,61,44,70,masculino,Coronel
19720,23,9,11,58,17,prefiero no decirlo,Coronel
19721,19,8,25,22,2,prefiero no decirlo,San Pedro
19722,19,33,50,28,98,masculino,Penco
19723,21,14,58,54,9,femenino,Arauco
19724,24,12,38,70,2,masculino,San Pedro
19725,22,17,64,40,88,masculino,Concepción
19726,18,25,81,40,60,prefiero no decirlo,Lota
19727,19,15,81,27,77,femenino,Hualpén
19728,19,13,10,66,75,femenino,Arauco
19729,18,28,52,83,89,prefiero no decirlo,Tomé
19730,18,9,57,81,1,prefiero no decirlo,Lota
19731,19,14,41,84,18,femenino,Coronel
19732,23,29,40,91,70,prefiero no decirlo,Penco
19733,19,24,80,53,21,masculino,Tomé
19734,18,14,87,26,33,prefiero no decirlo,Concepción
19735,19,11,31,24,56,masculino,Coronel
19736,22,18,70,91,49,femenino,Tomé
19737,19,6,52,19,26,femenino,Hualpén
19738,23,30,56,83,97,prefiero no decirlo,San Pedro
19739,22,33,17,5,73,femenino,Coronel
19740,18,35,27,69,62,masculino,San Pedro
19741,18,29,61,77,42,masculino,Coronel
19742,25,33,99,5,82,prefiero no decirlo,Tomé
19743,18,36,21,37,83,prefiero no decirlo,Tomé
19744,24,5,76,47,58,masculino,Concepción
19745,20,23,57,25,52,prefiero no decirlo,Hualpén
19746,23,34,37,21,86,prefiero no decirlo,Arauco
19747,18,16,72,33,86,masculino,Hualpén
19748,18,35,50,37,55,femenino,Penco
19749,19,22,27,68,69,prefiero no decirlo,Hualpén
19750,19,29,29,87,87,masculino,Tomé
19751,20,35,11,78,97,prefiero no decirlo,San Pedro
19752,22,37,29,44,52,prefiero no decirlo,Penco
19753,23,31,42,24,93,masculino,Concepción
19754,23,8,56,34,8,femenino,Penco
19755,19,34,22,35,38,femenino,Arauco
19756,22,34,73,57,70,prefiero no decirlo,Concepción
19757,23,11,56,43,29,femenino,Coronel
19758,20,11,66,85,22,masculino,Concepción
19759,18,20,36,30,86,prefiero no decirlo,Hualpén
19760,24,33,32,90,58,masculino,Hualpén
19761,18,27,49,65,6,masculino,Arauco
19762,19,27,50,81,87,masculino,Tomé
19763,23,14,45,42,96,masculino,Hualpén
19764,21,17,71,78,48,femenino,Lota
19765,24,30,45,7,31,masculino,Hualpén
19766,18,14,30,82,82,prefiero no decirlo,Lota
19767,25,15,3,43,25,femenino,Penco
19768,19,39,84,53,65,prefiero no decirlo,Concepción
19769,20,19,93,45,38,masculino,Lota
19770,20,23,51,3,12,masculino,Tomé
19771,20,11,69,88,43,prefiero no decirlo,Hualpén
19772,19,32,40,5,31,masculino,Arauco
19773,24,12,21,14,7,prefiero no decirlo,Lota
19774,22,39,74,15,64,femenino,Concepción
19775,18,23,67,5,43,prefiero no decirlo,Lota
19776,25,13,15,20,66,prefiero no decirlo,Tomé
19777,25,32,66,87,84,masculino,Tomé
19778,23,23,46,73,31,prefiero no decirlo,Tomé
19779,18,36,39,10,42,masculino,Arauco
19780,23,14,24,27,96,masculino,Hualpén
19781,22,31,68,25,16,femenino,Concepción
19782,18,11,37,53,25,femenino,Concepción
19783,24,33,11,71,26,prefiero no decirlo,Arauco
19784,25,32,89,22,28,femenino,Concepción
19785,25,39,81,26,55,prefiero no decirlo,Concepción
19786,21,20,62,91,87,masculino,Arauco
19787,18,5,18,82,12,prefiero no decirlo,San Pedro
19788,18,21,71,16,2,femenino,Hualpén
19789,25,22,52,28,48,prefiero no decirlo,Hualpén
19790,21,29,14,40,54,femenino,San Pedro
19791,24,22,72,53,30,prefiero no decirlo,Tomé
19792,25,9,31,34,73,prefiero no decirlo,Concepción
19793,18,19,19,80,30,masculino,Concepción
19794,24,12,78,7,29,prefiero no decirlo,Tomé
19795,19,24,31,40,93,femenino,Concepción
19796,25,39,95,39,66,prefiero no decirlo,Concepción
19797,20,34,6,75,88,masculino,Penco
19798,18,38,91,36,86,masculino,Hualpén
19799,19,29,85,31,50,masculino,Concepción
19800,20,24,36,36,13,masculino,Concepción
19801,21,34,71,45,76,prefiero no decirlo,Concepción
19802,25,34,55,67,81,prefiero no decirlo,Concepción
19803,25,36,59,38,22,masculino,Hualpén
19804,21,8,47,3,37,masculino,Coronel
19805,25,29,12,69,16,masculino,Arauco
19806,23,33,34,43,24,masculino,San Pedro
19807,22,12,48,84,51,prefiero no decirlo,Arauco
19808,23,27,97,36,2,masculino,Coronel
19809,19,5,75,47,19,femenino,Hualpén
19810,25,24,6,66,48,femenino,Arauco
19811,22,9,68,29,69,prefiero no decirlo,Tomé
19812,20,16,90,93,6,masculino,Hualpén
19813,22,9,54,90,60,prefiero no decirlo,San Pedro
19814,18,21,42,94,28,prefiero no decirlo,Tomé
